Site,ID,Region,Latitude,Longitude,Elevation,Class,Fec1,logSize,ClassNext,logSizeNext,Surv,Year,Fec0,RegionRank,SeedCt,NotAnIndividual,Reasoning,NotARecruit,Reasoning
Wawona,56367,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56368,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56369,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56370,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56371,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56372,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56373,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56374,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56375,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56376,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56377,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56378,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56379,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56380,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56386,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56387,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56388,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56389,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56392,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56396,C2,37.53822,-119.6514,1208,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56312,C2,37.53822,-119.6514,1208,J,NA,0,J,1.1,1,2011,0,4,NA,0,,NA,
Wawona,56135,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56140,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56153,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56192,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56193,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56194,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56195,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56196,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56197,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56198,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56199,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56201,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56206,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56224,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56225,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56314,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56319,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56385,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56395,C2,37.53822,-119.6514,1208,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56174,C2,37.53822,-119.6514,1208,J,NA,0.69,J,3.87,1,2011,0,4,NA,0,,NA,
Wawona,56397,C2,37.53822,-119.6514,1208,J,NA,0.69,A,4.03,1,2011,0,4,NA,0,,NA,
Wawona,56132,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56134,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56142,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56145,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56147,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56157,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56165,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56204,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56226,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56322,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56382,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56383,C2,37.53822,-119.6514,1208,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56177,C2,37.53822,-119.6514,1208,J,NA,1.1,J,2.48,1,2011,0,4,NA,0,,NA,
Wawona,31174,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56129,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56141,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56146,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56150,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56155,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56158,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56162,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56176,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56179,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56393,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56398,C2,37.53822,-119.6514,1208,J,NA,1.1,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56154,C2,37.53822,-119.6514,1208,J,NA,1.39,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56175,C2,37.53822,-119.6514,1208,J,NA,1.39,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56178,C2,37.53822,-119.6514,1208,J,NA,1.39,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56321,C2,37.53822,-119.6514,1208,J,NA,1.39,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56323,C2,37.53822,-119.6514,1208,J,NA,1.39,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56172,C2,37.53822,-119.6514,1208,J,NA,1.61,J,3.09,1,2011,0,4,NA,0,,NA,
Wawona,31233,C2,37.53822,-119.6514,1208,J,NA,1.61,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56151,C2,37.53822,-119.6514,1208,J,NA,1.61,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56163,C2,37.53822,-119.6514,1208,J,NA,1.61,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56394,C2,37.53822,-119.6514,1208,J,NA,1.61,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56149,C2,37.53822,-119.6514,1208,J,NA,1.79,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56381,C2,37.53822,-119.6514,1208,J,NA,1.95,A,3.97,1,2011,0,4,NA,0,,NA,
Wawona,31239,C2,37.53822,-119.6514,1208,J,NA,2.01,J,1.61,1,2011,0,4,NA,0,,NA,
Wawona,56171,C2,37.53822,-119.6514,1208,J,NA,2.3,J,1.61,1,2011,0,4,NA,0,,NA,
Wawona,29291,C2,37.53822,-119.6514,1208,J,NA,2.4,A,3.56,1,2011,0,4,NA,0,,NA,
Wawona,31058,C2,37.53822,-119.6514,1208,J,NA,2.4,J,4.73,1,2011,0,4,NA,0,,NA,
Wawona,29367,C2,37.53822,-119.6514,1208,J,NA,2.48,A,3.61,1,2011,0,4,NA,0,,NA,
Wawona,29301,C2,37.53822,-119.6514,1208,J,NA,2.56,J,3.47,1,2011,0,4,NA,0,,NA,
Wawona,29911,C2,37.53822,-119.6514,1208,J,NA,2.56,A,3.87,1,2011,0,4,NA,0,,NA,
Wawona,56345,C2,37.53822,-119.6514,1208,J,NA,2.56,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56391,C2,37.53822,-119.6514,1208,J,NA,2.64,J,3.33,1,2011,0,4,NA,0,,NA,
Wawona,31232,C2,37.53822,-119.6514,1208,J,NA,2.71,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,29427,C2,37.53822,-119.6514,1208,J,NA,2.77,J,2.94,1,2011,0,4,NA,0,,NA,
Wawona,29986,C2,37.53822,-119.6514,1208,J,NA,2.89,J,2.77,1,2011,0,4,NA,0,,NA,
Wawona,56313,C2,37.53822,-119.6514,1208,J,NA,2.89,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,56173,C2,37.53822,-119.6514,1208,J,NA,3.04,J,2.64,1,2011,0,4,NA,0,,NA,
Wawona,31033,C2,37.53822,-119.6514,1208,J,NA,3.04,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,31160,C2,37.53822,-119.6514,1208,J,NA,3.09,A,3.85,1,2011,0,4,NA,0,,NA,
Wawona,30022,C2,37.53822,-119.6514,1208,J,NA,3.14,A,4.13,1,2011,0,4,NA,0,,NA,
Wawona,31034,C2,37.53822,-119.6514,1208,J,NA,3.14,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,25109,C2,37.53822,-119.6514,1208,J,NA,3.22,J,2.08,1,2011,0,4,NA,0,,NA,
Wawona,31026,C2,37.53822,-119.6514,1208,J,NA,3.3,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,29915,C2,37.53822,-119.6514,1208,J,NA,3.4,A,5.92,1,2011,0,4,NA,0,,NA,
Wawona,16505,C2,37.53822,-119.6514,1208,J,NA,3.43,J,2.3,1,2011,0,4,NA,0,,NA,
Wawona,29304,C2,37.53822,-119.6514,1208,J,NA,3.5,J,3.33,1,2011,0,4,NA,0,,NA,
Wawona,29455,C2,37.53822,-119.6514,1208,A,1,3.53,D,NA,0,2011,1,4,1721,0,,NA,
Wawona,29364,C2,37.53822,-119.6514,1208,J,NA,3.74,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,29278,C2,37.53822,-119.6514,1208,J,NA,3.85,J,3.83,1,2011,0,4,NA,0,,NA,
Wawona,16506,C2,37.53822,-119.6514,1208,A,1,3.87,J,3.99,1,2011,1,4,1721,0,,NA,
Wawona,29918,C2,37.53822,-119.6514,1208,A,1,3.89,D,NA,0,2011,1,4,1721,0,,NA,
Wawona,31256,C2,37.53822,-119.6514,1208,A,1,3.92,J,3.4,1,2011,1,4,1721,0,,NA,
Wawona,56167,C2,37.53822,-119.6514,1208,J,NA,3.93,A,5.92,1,2011,0,4,NA,0,,NA,
Wawona,29354,C2,37.53822,-119.6514,1208,J,NA,3.93,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,29919,C2,37.53822,-119.6514,1208,A,0,3.95,J,4.6,1,2011,1,4,NA,0,,NA,
Wawona,19913,C2,37.53822,-119.6514,1208,J,NA,4.02,J,3.58,1,2011,0,4,NA,0,,NA,
Wawona,29356,C2,37.53822,-119.6514,1208,J,NA,4.08,J,3.58,1,2011,0,4,NA,0,,NA,
Wawona,31260,C2,37.53822,-119.6514,1208,J,NA,4.09,A,4.8,1,2011,0,4,NA,0,,NA,
Wawona,29976,C2,37.53822,-119.6514,1208,J,NA,4.16,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,19902,C2,37.53822,-119.6514,1208,J,NA,4.17,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,19887,C2,37.53822,-119.6514,1208,A,1,4.23,A,3.58,1,2011,1,4,1721,0,,NA,
Wawona,56344,C2,37.53822,-119.6514,1208,A,2,4.33,A,4.01,1,2011,1,4,1721,0,,NA,
Wawona,29365,C2,37.53822,-119.6514,1208,A,1,4.4,A,5.19,1,2011,1,4,1721,0,,NA,
Wawona,31248,C2,37.53822,-119.6514,1208,A,0,4.41,A,4.29,1,2011,1,4,NA,0,,NA,
Wawona,30047,C2,37.53822,-119.6514,1208,A,7,4.48,J,3.43,1,2011,1,4,1721,0,,NA,
Wawona,29290,C2,37.53822,-119.6514,1208,J,NA,4.53,J,4.83,1,2011,0,4,NA,0,,NA,
Wawona,29360,C2,37.53822,-119.6514,1208,A,1,4.53,D,NA,0,2011,1,4,1721,0,,NA,
Wawona,19937,C2,37.53822,-119.6514,1208,A,14,4.61,J,3.81,1,2011,1,4,1721,0,,NA,
Wawona,29828,C2,37.53822,-119.6514,1208,J,NA,4.64,J,3.97,1,2011,0,4,NA,0,,NA,
Wawona,30040,C2,37.53822,-119.6514,1208,J,NA,4.71,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,16507,C2,37.53822,-119.6514,1208,A,11,4.75,A,4.86,1,2011,1,4,1721,0,,NA,
Wawona,29827,C2,37.53822,-119.6514,1208,J,NA,4.75,A,5.56,1,2011,0,4,NA,0,,NA,
Wawona,19922,C2,37.53822,-119.6514,1208,A,5,4.79,A,5.41,1,2011,1,4,1721,0,,NA,
Wawona,29422,C2,37.53822,-119.6514,1208,A,12,4.88,D,NA,0,2011,1,4,1721,0,,NA,
Wawona,19844,C2,37.53822,-119.6514,1208,A,2,4.93,A,4.65,1,2011,1,4,1721,0,,NA,
Wawona,29421,C2,37.53822,-119.6514,1208,J,NA,4.95,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,29283,C2,37.53822,-119.6514,1208,A,1,5.02,A,5.51,1,2011,1,4,1721,0,,NA,
Wawona,19920,C2,37.53822,-119.6514,1208,A,7,5.04,D,NA,0,2011,1,4,1721,0,,NA,
Wawona,21795,C2,37.53822,-119.6514,1208,J,NA,5.05,A,5.57,1,2011,0,4,NA,0,,NA,
Wawona,29452,C2,37.53822,-119.6514,1208,A,1,5.11,D,NA,0,2011,1,4,1721,0,,NA,
Wawona,30035,C2,37.53822,-119.6514,1208,A,0,5.17,D,NA,0,2011,1,4,NA,0,,NA,
Wawona,30837,C2,37.53822,-119.6514,1208,A,2,5.23,A,4.37,1,2011,1,4,1721,0,,NA,
Wawona,56311,C2,37.53822,-119.6514,1208,A,5,5.28,A,5.44,1,2011,1,4,1721,0,,NA,
Wawona,31261,C2,37.53822,-119.6514,1208,A,9,5.38,A,6.32,1,2011,1,4,1721,0,,NA,
Wawona,31258,C2,37.53822,-119.6514,1208,A,0,5.43,D,NA,0,2011,1,4,NA,0,,NA,
Wawona,16509,C2,37.53822,-119.6514,1208,A,39,5.46,A,5.94,1,2011,1,4,1721,0,,NA,
Wawona,29453,C2,37.53822,-119.6514,1208,A,6,5.54,D,NA,0,2011,1,4,1721,0,,NA,
Wawona,29413,C2,37.53822,-119.6514,1208,J,NA,5.75,A,6.25,1,2011,0,4,NA,0,,NA,
Wawona,29368,C2,37.53822,-119.6514,1208,A,3,5.77,A,5,1,2011,1,4,1721,0,,NA,
Wawona,56384,C2,37.53822,-119.6514,1208,A,12,5.8,A,5.46,1,2011,1,4,1721,0,,NA,
Wawona,29432,C2,37.53822,-119.6514,1208,A,11,5.81,A,4.91,1,2011,1,4,1721,0,,NA,
Wawona,31236,C2,37.53822,-119.6514,1208,J,NA,5.83,J,4.86,1,2011,0,4,NA,0,,NA,
Wawona,31035,C2,37.53822,-119.6514,1208,A,2,5.89,A,5.88,1,2011,1,4,1721,0,,NA,
Wawona,30826,C2,37.53822,-119.6514,1208,A,16,5.96,A,5.54,1,2011,1,4,1721,0,,NA,
Wawona,31045,C2,37.53822,-119.6514,1208,J,NA,6.04,D,NA,0,2011,0,4,NA,0,,NA,
Wawona,29437,C2,37.53822,-119.6514,1208,A,1,6.09,J,3.74,1,2011,1,4,1721,0,,NA,
Wawona,29436,C2,37.53822,-119.6514,1208,A,0,6.09,D,NA,0,2011,1,4,NA,0,,NA,
Wawona,29280,C2,37.53822,-119.6514,1208,J,NA,6.1,A,6.26,1,2011,0,4,NA,0,,NA,
Wawona,25108,C2,37.53822,-119.6514,1208,A,11,6.25,A,4.76,1,2011,1,4,1721,0,,NA,
Wawona,30827,C2,37.53822,-119.6514,1208,A,24,6.51,A,5.31,1,2011,1,4,1721,0,,NA,
Wawona,29451,C2,37.53822,-119.6514,1208,A,22,6.51,A,5.91,1,2011,1,4,1721,0,,NA,
Wawona,29279,C2,37.53822,-119.6514,1208,A,3,6.52,A,6.42,1,2011,1,4,1721,0,,NA,
Wawona,24442,C2,37.53822,-119.6514,1208,A,7,6.54,D,NA,0,2011,1,4,1721,0,,NA,
Wawona,16508,C2,37.53822,-119.6514,1208,A,5,6.58,A,7.04,1,2011,1,4,1721,0,,NA,
Wawona,19921,C2,37.53822,-119.6514,1208,A,36,6.72,A,4.57,1,2011,1,4,1721,0,,NA,
Wawona,19919,C2,37.53822,-119.6514,1208,A,31,6.78,A,4.7,1,2011,1,4,1721,0,,NA,
Wawona,16633,C2,37.53822,-119.6514,1208,J,NA,6.83,A,5.87,1,2011,0,4,NA,0,,NA,
Wawona,30828,C2,37.53822,-119.6514,1208,A,38,6.83,A,7.25,1,2011,1,4,1721,0,,NA,
Wawona,24443,C2,37.53822,-119.6514,1208,A,91,7.03,A,5.74,1,2011,1,4,1721,0,,NA,
Wawona,31044,C2,37.53822,-119.6514,1208,A,76,7.14,D,NA,0,2011,1,4,1721,0,,NA,
Wawona,19918,C2,37.53822,-119.6514,1208,A,11,7.15,A,NA,1,2011,1,4,1721,0,,NA,
Wawona,29979,C2,37.53822,-119.6514,1208,A,1,7.27,D,NA,0,2011,1,4,1721,0,,NA,
Wawona,29439,C2,37.53822,-119.6514,1208,A,93,7.56,D,NA,0,2011,1,4,1721,0,,NA,
Wawona,29430,C2,37.53822,-119.6514,1208,A,104,8.16,J,3.97,1,2011,1,4,1721,0,,NA,
Wawona,59289,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59290,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59291,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59292,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59293,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59294,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59295,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59297,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59298,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59299,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59300,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59301,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59308,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59309,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59310,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59330,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59331,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59332,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59333,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59334,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59335,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59336,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59337,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59338,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59339,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59340,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59341,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59342,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59343,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59344,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59345,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59348,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59349,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59350,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59351,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59352,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59355,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59356,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59357,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59358,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59359,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59360,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59361,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59362,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59370,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59371,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59377,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59378,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59379,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59381,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59382,C2,37.53822,-119.6514,1208,NA,NA,NA,J,-0.69,NA,2011,NA,4,NA,0,,0,
Wawona,59277,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59280,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59286,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59304,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59307,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59311,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59312,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59313,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59369,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59372,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59374,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59375,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59380,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59383,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
Wawona,59384,C2,37.53822,-119.6514,1208,NA,NA,NA,J,0,NA,2011,NA,4,NA,0,,0,
