SiteID,ID,Spp,PlotID,Region,Latitude,Longitude,Elevation,Class_PPY,FlStLn1_PPY,FlStLn2_PPY,FlStLn3_PPY,FlStLn4_PPY,FlStLn5_PPY,FlStCount_PPY,NFStLn1_PPY,NFStLn2_PPY,NFStLn3_PPY,NFStLn4_PPY,NFStLn5_PPY,NFStCount_PPY,Fr_PPY,Fl_PPY,Plus_PPY,Per_PPY,NewPlot_PPY,PercFr_PPY,TotFr_PPY,TotFl_PPY,AvgNFStLn_PPY,TotNFStLn_PPY,AvgFlStLn_PPY,TotFlStLn_PPY,TotStLn_PPY,AvgTotStLn_PPY,Class_PY,FlStLn1_PY,FlStLn2_PY,FlStLn3_PY,FlStLn4_PY,FlStLn5_PY,FlStCount_PY,NFStLn1_PY,NFStLn2_PY,NFStLn3_PY,NFStLn4_PY,NFStLn5_PY,NFStCount_PY,Fr_PY,Fl_PY,Plus_PY,Per_PY,NewPlot_PY,PercFr_PY,TotFr_PY,TotFl_PY,AvgNFStLn_PY,TotNFStLn_PY,AvgFlStLn_PY,TotFlStLn_PY,TotStLn_PY,AvgTotStLn_PY,Class_CY,FlStLn1_CY,FlStLn2_CY,FlStLn3_CY,FlStLn4_CY,FlStLn5_CY,FlStCount_CY,NFStLn1_CY,NFStLn2_CY,NFStLn3_CY,NFStLn4_CY,NFStLn5_CY,NFStCount_CY,Fr_CY,Fl_CY,Plus_CY,Per_CY,NewPlot_CY,PercFr_CY,TotFr_CY,TotFl_CY,AvgNFStLn_CY,TotNFStLn_CY,AvgFlStLn_CY,TotFlStLn_CY,TotStLn_CY,AvgTotStLn_CY,SurvPPYPY,SurvPYCY,OtherNotesCY,OtherNotesPY,OtherNotesPPY
South Fork Middle Fork Tule,63593,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63594,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63595,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63596,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,J,NA,NA,NA,NA,NA,NA,16,7,10,2,2,27,NA,NA,NA,NA,F,NA,NA,NA,7.4,199.8,NA,NA,199.8,7.4,J,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,1,1,NA,NA,1,1,1,1,,,
South Fork Middle Fork Tule,63597,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63598,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63599,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63600,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63601,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63602,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63603,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63604,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63605,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63606,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63607,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63608,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63609,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63610,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63611,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63612,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63613,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63614,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63615,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63616,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63617,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63618,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63619,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63620,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63621,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63622,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63623,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63624,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63625,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63626,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63627,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63628,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63629,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,0.5,0.5,NA,NA,0.5,0.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63630,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,2,NA,NA,NA,NA,F,NA,NA,NA,4.5,9,NA,NA,9,4.5,J,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,29,29,NA,NA,29,29,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,,,
South Fork Middle Fork Tule,63631,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,6,6,NA,NA,6,6,J,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,13,13,NA,NA,13,13,A,32,NA,NA,NA,NA,1,0.5,NA,NA,NA,NA,1,1,2,0,1,F,0.5,1,2,0.5,0.5,32,32,32.5,16.25,1,1,,,
South Fork Middle Fork Tule,63632,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,23,23,NA,NA,23,23,J,NA,NA,NA,NA,NA,NA,43,24,NA,NA,NA,2,NA,NA,NA,NA,F,NA,NA,NA,33.5,67,NA,NA,67,33.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,,,Old?
South Fork Middle Fork Tule,63633,C,264,C1,36.13756,-118.5741,1664,A,26,NA,NA,NA,NA,1,2,3,2,NA,NA,3,0,0,1,1,F,0,0,0,2.33333333333333,6.99999999999999,26,26,33,8.25,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63634,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,4,3,2,2,NA,4,NA,NA,NA,NA,F,NA,NA,NA,2.75,11,NA,NA,11,2.75,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,63635,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,3,3,NA,NA,3,3,J,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,2,NA,NA,NA,NA,F,NA,NA,NA,4.5,9,NA,NA,9,4.5,J,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,27,27,NA,NA,27,27,1,1,,,
South Fork Middle Fork Tule,63636,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,24,1,NA,NA,NA,2,NA,NA,NA,NA,F,NA,NA,NA,12.5,25,NA,NA,25,12.5,J,NA,NA,NA,NA,NA,NA,6,2,NA,NA,NA,2,NA,NA,NA,NA,F,NA,NA,NA,4,8,NA,NA,8,4,J,NA,NA,NA,NA,NA,NA,21,23,24,28,NA,4,NA,NA,NA,NA,F,NA,NA,NA,24,96,NA,NA,96,24,1,1,,,
South Fork Middle Fork Tule,63637,C,26,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,4,4,NA,NA,4,4,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,,,
South Fork Middle Fork Tule,63638,C,26,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,4,4,NA,NA,4,4,J,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,2,2,NA,NA,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,,,
