,ID_Year,Site_Family1,Order,Family,Block,Drought,Site,Site.Name,Year,Flowering_Date,Experiment_Date,Flower_num,Structure,Wilted,Biomass,W_Mass,D_Mass,Area,SLA,Water_Content,Latitude,Longitude,Site.Lat,ID.B.D,Stomatal_Conductance,Assimilation,Elevation,MAT.weath,MAP.weath,CMD.weath,MAT.weath.1,MAP.weath.1,CMD.weath.1,log.MAP.weath,log.MAP.weath.1,MAT.clim,MAP.clim,CMD.clim,log.MAP.clim,CMD.anom,MAT.anom,MAP.anom,CMD.anom.1,MAT.anom.1,MAP.anom.1,CMD.clim.s,MAT.clim.s,MAP.clim.s,CMD.weath.s,MAT.weath.s,MAP.weath.s,CMD.anom.s,MAT.anom.s,MAP.anom.s,CMD.anom.1.s,MAT.anom.1.s,MAP.anom.1.s,Experiment_Date.s,SLA.s,Water_Content.s,Stomatal_Conductance.s,Assimilation.s,Biomass.s
762,S10_2013,S10_96,1395,96,2,D,S10,North Fork Middle Fork Tule,2013,205,104,4,1,1,1.16,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,0.714160573,NA,NA,NA,NA,-0.921967023
763,S10_2013,S10_96,2502,96,3,D,S10,North Fork Middle Fork Tule,2013,193,92,9,1,1,2,0.29,0.0389,15.406,396.0411311,0.134137931,36.20081,-118.650917,36.2_S10,96_3_D,0.562423695,12.42595236,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,-0.653024368,2.076495509,-1.320551519,0.559458407,0.045132968,0.062739636
764,S10_2013,S10_96,2897,96,4,D,S10,North Fork Middle Fork Tule,2013,NA,NA,0,0,1,0.25,0.13,0.0122,9.462,775.5737705,0.093846154,36.20081,-118.650917,36.2_S10,96_4_D,0.203882614,10.87203956,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,NA,7.007055734,-2.000564339,-1.207674841,-0.373324013,-1.98873257
765,S10_2013,S10_96,330,96,1,W,S10,North Fork Middle Fork Tule,2013,205,104,5,1,NA,1.5,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,0.714160573,NA,NA,NA,NA,-0.52339528
766,S10_2013,S10_96,635,96,2,W,S10,North Fork Middle Fork Tule,2013,201,100,6,1,NA,1.61,0.15,0.0405,6.513,160.8148148,0.27,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,0.258432259,-0.979361612,0.97242127,NA,NA,-0.394445599
767,S10_2013,S10_96,1814,96,3,W,S10,North Fork Middle Fork Tule,2013,198,97,4,1,NA,1.88,0.23,0.0418,10.49,250.9569378,0.18173913,36.20081,-118.650917,36.2_S10,96_3_W,0.238265562,10.57778884,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,-0.083363976,0.191686988,-0.517176038,-1.03821239,-0.452563509,-0.077932744
768,S10_2013,S10_96,2278,96,4,W,S10,North Fork Middle Fork Tule,2013,198,97,9,1,NA,3.49,0.33,0.0615,15.772,256.4552846,0.186363636,36.20081,-118.650917,36.2_S10,96_4_W,0.578332658,9.990725696,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,-0.083363976,0.26311676,-0.439127276,0.637868547,-0.61065518,1.809421686
769,S10_2013,S10_97,927,97,1,D,S10,North Fork Middle Fork Tule,2013,187,86,14,0,1,1.93,0.17,0.0398,8.168,205.2261307,0.234117647,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,-1.336616839,-0.402408158,0.366827232,NA,NA,-0.019319252
770,S10_2013,S10_97,1246,97,2,D,S10,North Fork Middle Fork Tule,2013,194,93,7,1,1,2.33,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,-0.53909229,NA,NA,NA,NA,0.449588681
771,S10_2013,S10_97,2390,97,3,D,S10,North Fork Middle Fork Tule,2013,189,88,5,0,1,1.5,0.17,0.0265,7.4,279.245283,0.155882353,36.20081,-118.650917,36.2_S10,97_3_D,0.559784774,17.16721754,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,-1.108752682,0.559184735,-0.953566325,0.546452017,1.321919875,-0.52339528
772,S10_2013,S10_97,3011,97,4,D,S10,North Fork Middle Fork Tule,2013,194,93,8,1,1,2.7,0.26,0.0694,15.18,218.7319885,0.266923077,36.20081,-118.650917,36.2_S10,97_4_D,0.239956269,9.884661564,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,-0.53909229,-0.226951719,0.92049139,-1.029879441,-0.63921745,0.883328519
773,S10_2013,S10_97,276,97,1,W,S10,North Fork Middle Fork Tule,2013,209,108,3,1,NA,1.05,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,1.169888887,NA,NA,NA,NA,-1.050916705
774,S10_2013,S10_97,471,97,2,W,S10,North Fork Middle Fork Tule,2013,190,89,9,1,NA,2,0.11,0.0279,5.559,199.2473118,0.253636364,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,-0.994820604,-0.480079807,0.696248728,NA,NA,0.062739636
775,S10_2013,S10_97,1566,97,3,W,S10,North Fork Middle Fork Tule,2013,202,101,4,1,NA,1.5,0.19,0.0311,8.575,275.7234727,0.163684211,36.20081,-118.650917,36.2_S10,97_3_W,0.668703433,11.24586815,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,0.372364338,0.513432417,-0.821892729,1.083276924,-0.272654797,-0.52339528
776,S10_2013,S10_97,2071,97,4,W,S10,North Fork Middle Fork Tule,2013,203,102,7,1,NA,2.37,0.15,0.0434,7.816,180.0921659,0.289333333,36.20081,-118.650917,36.2_S10,97_4_W,0.544987418,13.2412203,1288,13.49166667,467,872,12.90833333,573,740,2.669316881,2.758154622,12.88416667,860.8333333,803.3,2.934919075,68.7,0.6075,0.265602195,-63.3,0.024166667,0.176764454,0.184360573,0.465801041,-0.09928195,0.542679877,0.472735726,-0.68176612,0.953181022,0.108303788,1.518686586,-0.886726179,-0.483776785,0.666505644,0.486296416,-0.728926918,1.298714013,0.473520626,0.264678469,0.496479474
777,S10_2014,S10_98,1022,98,1,D,S10,North Fork Middle Fork Tule,2014,207,106,3,1,1,1.16,0.12,0.0429,6.48,151.048951,0.3575,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.94202473,-1.106231279,2.449177221,NA,NA,-0.921967023
778,S10_2014,S10_98,1438,98,2,D,S10,North Fork Middle Fork Tule,2014,201,100,6,0,1,1.45,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.258432259,NA,NA,NA,NA,-0.582008772
779,S10_2014,S10_98,2386,98,3,D,S10,North Fork Middle Fork Tule,2014,205,104,3,0,1,0.77,0.18,0.0378,8.869,234.6296296,0.21,36.20081,-118.650917,36.2_S10,98_3_D,0.436154447,13.80409043,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.714160573,-0.020423297,-0.040211383,-0.062881957,0.416255144,-1.379152258
780,S10_2014,S10_98,3034,98,4,D,S10,North Fork Middle Fork Tule,2014,205,104,2,1,NA,0.83,0.21,0.0427,11.905,278.8056206,0.203333333,36.20081,-118.650917,36.2_S10,98_4_D,0.454301748,11.97441952,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.714160573,0.553473021,-0.152726122,0.02656023,-0.076461415,-1.308816068
781,S10_2014,S10_98,95,98,1,W,S10,North Fork Middle Fork Tule,2014,219,118,0,1,NA,1.19,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,2.309209672,NA,NA,NA,NA,-0.886798928
782,S10_2014,S10_98,432,98,2,W,S10,North Fork Middle Fork Tule,2014,213,112,1,1,NA,1.79,0.25,0.0542,15.23,280.99631,0.2168,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,1.625617201,0.581932565,0.074553651,NA,NA,-0.183437029
783,S10_2014,S10_98,1748,98,3,W,S10,North Fork Middle Fork Tule,2014,185,84,9,1,NA,3.11,0.08,0.0189,4.666,246.8783069,0.23625,36.20081,-118.650917,36.2_S10,98_3_W,0.52351658,10.19641316,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,-1.564480996,0.138700938,0.402815403,0.367697795,-0.5552651,1.36395915
784,S10_2014,S10_98,1997,98,4,W,S10,North Fork Middle Fork Tule,2014,204,103,4,1,NA,2.09,0.28,0.0601,16.43,273.3777038,0.214642857,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.600228495,0.482958214,0.038147096,NA,NA,0.168243921
785,S10_2014,S10_99,904,99,1,D,S10,North Fork Middle Fork Tule,2014,NA,NA,0,1,1,0.47,0.18,0.0418,10.977,262.6076555,0.232222222,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,NA,0.343043049,0.334837748,NA,NA,-1.730833207
786,S10_2014,S10_99,1483,99,2,D,S10,North Fork Middle Fork Tule,2014,204,103,3,1,1,1.33,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.600228495,NA,NA,NA,NA,-0.722681152
787,S10_2014,S10_99,2425,99,3,D,S10,North Fork Middle Fork Tule,2014,NA,NA,0,1,1,0.52,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,NA,NA,NA,NA,NA,-1.672219716
788,S10_2014,S10_99,3060,99,4,D,S10,North Fork Middle Fork Tule,2014,193,92,8,1,0,1.84,0.17,0.0475,10.397,218.8842105,0.279411765,36.20081,-118.650917,36.2_S10,99_4_D,0.35951771,8.068131915,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,-0.653024368,-0.224974181,1.131265607,-0.440599695,-1.128395166,-0.124823537
789,S10_2014,S10_99,85,99,1,W,S10,North Fork Middle Fork Tule,2014,206,105,3,1,NA,2.6,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.828092652,NA,NA,NA,NA,0.766101535
790,S10_2014,S10_99,462,99,2,W,S10,North Fork Middle Fork Tule,2014,194,93,5,0,NA,3.33,0.24,0.0729,14.422,197.8326475,0.30375,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,-0.53909229,-0.498457905,1.542027137,NA,NA,1.621858513
791,S10_2014,S10_99,1903,99,3,W,S10,North Fork Middle Fork Tule,2014,189,88,10,1,NA,2.49,0.14,0.0532,11.216,210.8270677,0.38,36.20081,-118.650917,36.2_S10,99_3_W,0.573249424,2.975223107,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,-1.108752682,-0.329645622,2.828914466,0.612814929,-2.499877046,0.637151854
792,S10_2014,S10_99,2052,99,4,W,S10,North Fork Middle Fork Tule,2014,219,118,0,0,NA,2.11,0.44,0.0771,20.37,264.2023346,0.175227273,36.20081,-118.650917,36.2_S10,99_4_W,0.73632812,10.65643006,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,2.309209672,0.363759743,-0.627078034,1.416577179,-0.431386023,0.191689318
793,S10_2014,S10_100,1045,100,1,D,S10,North Fork Middle Fork Tule,2014,191,90,7,0,1,1.38,0.15,0.0419,6.631,158.2577566,0.279333333,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,-0.880888525,-1.012580704,1.129941904,NA,NA,-0.66406766
794,S10_2014,S10_100,1496,100,2,D,S10,North Fork Middle Fork Tule,2014,197,96,4,1,0,1.03,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,-0.197296054,NA,NA,NA,NA,-1.074362101
795,S10_2014,S10_100,2349,100,3,D,S10,North Fork Middle Fork Tule,2014,200,99,6,1,1,2.03,0.35,0.0631,13.646,216.2599049,0.180285714,36.20081,-118.650917,36.2_S10,100_3_D,0.526249035,16.77296588,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.144500181,-0.259066893,-0.541705649,0.381165182,1.21575088,0.097907731
796,S10_2014,S10_100,2810,100,4,D,S10,North Fork Middle Fork Tule,2014,186,85,7,1,1,2.87,0.22,0.0591,12.558,212.4873096,0.268636364,36.20081,-118.650917,36.2_S10,100_4_D,0.207339258,9.652578645,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,-1.450548918,-0.308077192,0.949406891,-1.190638162,-0.701715628,1.08261439
797,S10_2014,S10_100,212,100,1,W,S10,North Fork Middle Fork Tule,2014,202,101,6,1,NA,3.05,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.372364338,NA,NA,NA,NA,1.29362296
798,S10_2014,S10_100,534,100,2,W,S10,North Fork Middle Fork Tule,2014,199,98,3,1,NA,1.68,0.15,0.0374,7.889,210.9358289,0.249333333,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.030568103,-0.32823269,0.623625578,NA,NA,-0.31238671
799,S10_2014,S10_100,1862,100,3,W,S10,North Fork Middle Fork Tule,2014,206,105,4,1,NA,2.58,0.34,0.0603,18.316,303.747927,0.177352941,36.20081,-118.650917,36.2_S10,100_3_W,0.390526647,10.30311637,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.828092652,0.877501921,-0.591202679,-0.287766656,-0.526530732,0.742656139
800,S10_2014,S10_100,2142,100,4,W,S10,North Fork Middle Fork Tule,2014,218,117,0,1,NA,2,0.47,0.085,27.376,322.0705882,0.180851064,36.20081,-118.650917,36.2_S10,100_4_W,0.523328084,11.7293345,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,2.195277593,1.115534109,-0.532164126,0.366768759,-0.142460959,0.062739636
801,S10_2014,S10_101,1050,101,1,D,S10,North Fork Middle Fork Tule,2014,187,86,11,1,1,1.97,0.12,0.0359,6.06,168.8022284,0.299166667,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,-1.336616839,-0.875596034,1.464673254,NA,NA,0.027571541
802,S10_2014,S10_101,1490,101,2,D,S10,North Fork Middle Fork Tule,2014,211,110,3,1,0,0.97,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,1.397753044,NA,NA,NA,NA,-1.144698291
803,S10_2014,S10_101,2623,101,3,D,S10,North Fork Middle Fork Tule,2014,184,83,12,0,1,2.56,0.2,0.0521,12.382,237.6583493,0.2605,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,-1.678413074,0.018923214,0.812087766,NA,NA,0.719210742
804,S10_2014,S10_101,2718,101,4,D,S10,North Fork Middle Fork Tule,2014,200,99,5,1,1,1.3,0.36,0.0644,19.483,302.5310559,0.178888889,36.20081,-118.650917,36.2_S10,101_4_D,0.207327055,7.487019087,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,0.144500181,0.861693383,-0.565280166,-1.190698304,-1.284884462,-0.757849247
805,S10_2014,S10_101,331,101,1,W,S10,North Fork Middle Fork Tule,2014,210,109,3,1,NA,1.57,NA,NA,NA,NA,NA,36.20081,-118.650917,36.2_S10,NA,NA,NA,1288,14.14166667,392,871,13.49166667,467,872,2.593286067,2.669316881,12.88416667,860.8333333,803.3,2.934919075,67.7,1.2575,0.341633008,68.7,0.6075,0.265602195,0.184360573,0.465801041,-0.09928195,0.537379283,0.758365059,-0.92505238,0.939327845,0.910239768,2.140107727,0.918208352,0.270934509,1.435126098,1.283820966,NA,NA,NA,NA,-0.441336392
